#Firmware: console20250221 firmware N/A
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
1,0,0,1,75981.201,0.562,0,0
0,0,0,1,75982.158,0.957,0,0
1,0,0,1,75982.721,0.563,0,0
0,0,0,1,75983.676,0.955,0,0
1,0,0,1,75984.246,0.57,0,0
0,0,0,1,75985.213,0.967,0,0
1,0,0,1,75985.786,0.573,0,0
0,0,0,1,75986.765,0.979,0,0
1,0,0,1,75987.346,0.581,0,0
0,0,0,1,75988.33,0.984,0,0
1,0,0,1,75988.92,0.59,0,0
0,0,0,1,75989.922,1.002,0,1
1,0,0,1,75990.518,0.596,0,1
0,0,0,1,75991.539,1.021,1,1
1,0,0,1,75992.143,0.604,1,1
0,0,0,1,75993.172,1.029,1,1
1,0,0,1,75993.787,0.615,1,1
0,0,0,1,75994.828,1.041,1,1
1,0,0,1,75995.446,0.618,1,1
0,0,0,1,75996.494,1.048,1,1
1,0,0,1,75997.11,0.616,1,1
0,0,0,1,75998.146,1.036,1,1
1,0,0,1,75998.761,0.615,1,1
0,0,0,1,75999.789,1.028,1,1
1,0,0,1,76000.396,0.607,1,0
0,0,0,1,76001.415,1.019,1,0
1,0,0,1,76002.013,0.598,1,0
0,0,0,1,76003.011,0.998,1,0
1,0,0,1,76003.606,0.595,1,0
0,0,0,1,76004.595,0.989,1,0
1,0,0,1,76005.182,0.587,1,0
0,0,0,1,76006.166,0.984,1,0
1,0,0,1,76006.745,0.579,1,0
0,0,0,1,76007.714,0.969,1,0
1,0,0,1,76008.293,0.579,1,0
0,0,0,1,76009.259,0.966,1,0
1,0,0,1,76009.834,0.575,1,0
0,0,0,1,76010.8,0.966,1,0
1,0,0,1,76011.371,0.571,1,0
0,0,0,1,76012.328,0.957,1,0
1,0,0,1,76012.9,0.572,1,0
0,0,0,1,76013.858,0.958,1,0
1,0,0,1,76014.427,0.569,1,0
0,0,0,1,76015.387,0.96,1,0
1,0,0,1,76015.955,0.568,1,0
0,0,0,1,76018.407,2.452,1,0
1,0,0,1,76020.066,1.659,1,0
0,0,0,1,76021.511,1.445,1,0
1,0,0,1,76022.057,0.546,1,0
0,0,0,1,76023.019,0.962,1,0
1,0,0,1,76023.592,0.573,1,0
0,0,0,1,76024.557,0.965,1,0
1,0,0,1,76025.13,0.573,1,0
0,0,0,1,76026.097,0.967,1,0
1,0,0,1,76026.674,0.577,1,0
0,0,0,1,76027.645,0.971,1,0
1,0,0,1,76028.223,0.578,1,0
0,0,0,1,76029.203,0.98,1,0
1,0,0,1,76029.783,0.58,1,0
0,0,0,1,76030.764,0.981,1,0
1,0,0,1,76031.351,0.587,1,0
0,0,0,1,76032.344,0.993,1,0
1,0,0,1,76032.934,0.59,1,0
0,0,0,1,76033.941,1.007,1,0
1,0,0,1,76034.539,0.598,1,0
0,0,0,1,76035.552,1.013,1,0
1,0,0,1,76036.16,0.608,1,0
0,0,0,1,76037.191,1.031,1,1
1,0,0,1,76037.806,0.615,1,1
0,0,0,1,76038.858,1.052,0,1
1,0,0,1,76039.48,0.622,0,1
0,0,0,1,76040.54,1.06,0,1
1,0,0,1,76041.173,0.633,0,1
0,0,0,1,76042.245,1.072,0,1
1,0,0,1,76042.883,0.638,0,1
0,0,0,1,76043.962,1.079,0,1
1,0,0,1,76044.597,0.635,0,1
0,0,0,1,76045.662,1.065,0,1
1,0,0,1,76046.293,0.631,0,1
0,0,0,1,76047.34,1.047,0,0
